FECHA;FRONTERA.CODENSA.Kwh;FRONTERA.CODENSA.KVAR;FRONTERA.EPM.Kwh;FRONTERA.EPM.KVAR;FRONTERA.EXPORTACION.kWh;FRONTERA.EXPORTACION.kVAR;FRONTERA.EXPORTACION.FACTOR;EXPORTACION.FACTOR.kWhX;FRONTERA.EXPORTACION.kWh.dia;FRONTERA.IMPORTACION.kWh;FRONTERA.IMPORTACION.kVAR;FRONTERA.IMPORTACION.FACTOR;IMPORTACIN.FACTOR.kWhX;FRONTERA.IMPORTACION.kWh.dia;GENERACION.ALCO.kWh;GENERACION.KWAR;GENERACION.FACTOR;GENERACION.kWHX;GENERACION.kWh.dia;GENERACION.ALCO-EXPORTACION.kWh/dia;ENERGIA-CONSUMIDA.FEM+ALCO-EXP;ENERGIA-CONSUMIDA.SUMA-TDGs;ENERGIA-CONSUMIDA.DIFERENCIA;SUBESTACIÓN 1.TDG11.kWh;SUBESTACIÓN 1.TDG11.kWh día;SUBESTACIÓN 1.TDA11.1.kWh;SUBESTACIÓN 1.TDA11.1.kWh día;SUBESTACIÓN 1.TSD 11.4 POZO DE REBOMBEO ILUMINACIÓN EXTERIOR.kWh;SUBESTACIÓN 1.TSD 11.4 POZO DE REBOMBEO ILUMINACIÓN EXTERIOR.kWh día;SUBESTACIÓN 1.TDG13.kWh;SUBESTACIÓN 1.TDG13.kWh día;SUBESTACIÓN 1.TDG14.kWh;SUBESTACIÓN 1.TDG14.kWh día;SUBESTACIÓN 2.TDG21.kWh;SUBESTACIÓN 2.TDG21.kWh día;SUBESTACIÓN 2.TDA21.1.kWh;SUBESTACIÓN 2.TDA21.1.kWh día;SUBESTACIÓN 2.TSD21.4 BOMBAS AGUAS NEGRAS - ILUMINACIÓN.kWh;SUBESTACIÓN 2.TSD21.4 BOMBAS AGUAS NEGRAS - ILUMINACIÓN.kWh día;SUBESTACIÓN 2.TDG21.1 TOTAL LÍNEA 6.kWh;SUBESTACIÓN 2.TDG21.1 TOTAL LÍNEA 6.kWh día;SUBESTACIÓN 3.TDG31.kWh;SUBESTACIÓN 3.TDG31.kWh día;SUBESTACIÓN 3.TDG 31 INYECTORA 6.kWh;SUBESTACIÓN 3.TDG 31 INYECTORA 6.kWh día;SUBESTACIÓN 3.TDG 31 INYECTORA 7.kWh;SUBESTACIÓN 3.TDG 31 INYECTORA 7.kWh día;SUBESTACIÓN 3.TDG32.kWh;SUBESTACIÓN 3.TDG32.kWh día;SUBESTACIÓN 3.TDG33.kWh;SUBESTACIÓN 3.TDG33.kWh día;SUBESTACIÓN 3.TDG34.kWh;SUBESTACIÓN 3.TDG34.kWh día;SUBESTACIÓN 3.TSD31.1.kWh;SUBESTACIÓN 3.TSD31.1.kWh día;SUBESTACIÓN 3.TDA31.9.kWh;SUBESTACIÓN 3.TDA31.9.kWh día;SUBESTACIÓN 6.TDG61.kWh;SUBESTACIÓN 6.TDG61.kWh día;SUBESTACIÓN 6.TDG61.1 PLASTIBOL.kWh;SUBESTACIÓN 6.TDG61.1 PLASTIBOL.kWh día;SUBESTACIÓN 6.TDA61.1.kWh;SUBESTACIÓN 6.TDA61.1.kWh día;SUBESTACIÓN 6.TDS61.3 ILUMINACIÓN BODEGA.kWh;SUBESTACIÓN 6.TDS61.3 ILUMINACIÓN BODEGA.kWh día;SUBESTACIÓN 6.TDS61.3.1 SOLISTICA 1.kWh;SUBESTACIÓN 6.TDS61.3.1 SOLISTICA 1.kWh día;SUBESTACIÓN 6.TDS61.3.2 SOLISTICA 2.kWh;SUBESTACIÓN 6.TDS61.3.2 SOLISTICA 2.kWh día;SUBESTACIÓN 6.TSD 61.4 EDIFICIO DE PRODUCCIÓN.kWh;SUBESTACIÓN 6.TSD 61.4 EDIFICIO DE PRODUCCIÓN.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 2.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 2.kWh día;LÍNEAS DE PRODUCCIÓN.SOLISTICA 3.kWh;LÍNEAS DE PRODUCCIÓN.SOLISTICA 3.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 2 - SOL 3.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 3.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 3.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 4.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 4.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 5.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 5.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 6.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 6.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 7 B&B AUX FABRICACIÓN.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 7 B&B AUX FABRICACIÓN.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 8.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 8.kWh día;LÍNEAS DE PRODUCCIÓN.LÍNEA 9.kWh;LÍNEAS DE PRODUCCIÓN.LÍNEA 9.kWh día;LÍNEAS DE PRODUCCIÓN.SEPPELEC 1.kWh;LÍNEAS DE PRODUCCIÓN.SEPPELEC 1.kWh día;LÍNEAS DE PRODUCCIÓN.SEPPELEC 2.kWh;LÍNEAS DE PRODUCCIÓN.SEPPELEC 2.kWh día;LÍNEAS DE PRODUCCIÓN.ANEKO.kWh;LÍNEAS DE PRODUCCIÓN.ANEKO.kWh día;LÍNEAS DE PRODUCCIÓN.PTAR.kWh;LÍNEAS DE PRODUCCIÓN.PTAR.kWh día;LÍNEAS DE PRODUCCIÓN.PTAP.kWh;LÍNEAS DE PRODUCCIÓN.PTAP.kWh día;LÍNEAS DE PRODUCCIÓN.TDF21.7.1 CUARTOS FRIOS.kWh;LÍNEAS DE PRODUCCIÓN.TDF21.7.1 CUARTOS FRIOS.kWh día;LÍNEAS DE PRODUCCIÓN.FABRICACIÓN HOTFILL.kWh;LÍNEAS DE PRODUCCIÓN.FABRICACIÓN HOTFILL.kWh día;LÍNEAS DE PRODUCCIÓN.TORRE DE ENFRIAMIENTO (PTAP).kWh;LÍNEAS DE PRODUCCIÓN.TORRE DE ENFRIAMIENTO (PTAP).kWh día;LÍNEAS DE PRODUCCIÓN.AGUA LLUVIAS.kWh;LÍNEAS DE PRODUCCIÓN.AGUA LLUVIAS.kWh día;EDIFICIOS.DIAN.kWh;EDIFICIOS.DIAN.kWh día;EDIFICIOS.ADMINISTRATIVO.kWh;EDIFICIOS.ADMINISTRATIVO.kWh día;EDIFICIOS.AA ADMINISTRATIVO.kWh;EDIFICIOS.AA ADMINISTRATIVO.kWh día;EDIFICIOS.OPERACIONES.kWh;EDIFICIOS.OPERACIONES.kWh día;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL ENTOCA.kWh;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL ENTOCA.kWh día;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL AIR LIQUIDE.kWh día;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL SOLISTICA.kWh día;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL PLASTIBOL.kWh día;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL ENERGÍA ELÉCTRICA FEMSA.ENERGÍA TOTAL.kWh día;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL ENERGÍA ELÉCTRICA FEMSA.EXCLUSIONES.kWh día;CONSUMO ENERGÍA ELÉCTRICA POR USUARIOS PIF.CONSUMO TOTAL ENERGÍA ELÉCTRICA FEMSA.INDICADOR.kWh día;REFRIGERACIÓN.GLICOL AGUA HELADA.Kwh;REFRIGERACIÓN.GLICOL AGUA HELADA.Kwh/dia;REFRIGERACIÓN.AGUA CLARIFICADO.Kwh;REFRIGERACIÓN.AGUA CLARIFICADO.Kwh/dia;REFRIGERACIÓN.AGUA  PASTEURIZADO TORRE PASTER 1.Kwh;REFRIGERACIÓN.AGUA  PASTEURIZADO TORRE PASTER 1.Kwh/dia;REFRIGERACIÓN.ENERGÍA ELÉCTRICA MAYEKAWA.kWh;REFRIGERACIÓN.ENERGÍA ELÉCTRICA MAYEKAWA.kWh día;REFRIGERACIÓN.ENERGÍA ELÉCTRICA PASTEURIZADO.kWh día;REFRIGERACIÓN.ENERGÍA ELÉCTRICA CLARIFICADO.kWh día;REFRIGERACIÓN.TOTAL CLARIFICADO.kTr;REFRIGERACIÓN.TOTAL PASTEURIZADO.kTr;REFRIGERACIÓN.TOTAL MAYEKAWA.kTr;REFRIGERACIÓN.TOTAL REFRIGERACIÓN.kTr;AIRE COMPRIMIDO.GENERACIÓN TOTAL AIRE.KNm³/día;AIRE COMPRIMIDO.CONSUMO AIRE SOLISTICA.m³;AIRE COMPRIMIDO.CONSUMO AIRE SOLISTICA.m³/día;AIRE COMPRIMIDO.CONSUMO AIRE FEMSA.KNm³/día;AIRE COMPRIMIDO.ENERGÍA ELÉCTRICA AIRE TOTAL.kWh/dia;AIRE COMPRIMIDO.ENERGÍA ELÉCTRICA AIRE FEMSA.kWh/día;VAPOR.VAPOR.FACTOR;VAPOR.VAPOR.Toneladas;VAPOR.VAPOR.Ton/día;VAPOR.VAPOR FI90008.FACTOR;VAPOR.VAPOR FI90008.Toneladas;VAPOR.VAPOR FI90008.Ton/día;VAPOR.RETORNO CONDENSADO.FACTOR;VAPOR.RETORNO CONDENSADO.kg;VAPOR.RETORNO CONDENSADO.m³/día;VAPOR.RETORNO CONDENSADO.%;VAPOR.RETORNO CONDENSADO BALANCE DE AGUA.m3;VAPOR.RETORNO CONDENSADO BALANCE DE AGUA.%;VAPOR POR PROCESOS.VAPOR PTAP.kg;VAPOR POR PROCESOS.VAPOR PTAP.kg/dia;VAPOR POR PROCESOS.VAPOR CIP SEPPELEC 1.??;VAPOR POR PROCESOS.VAPOR CIP SEPPELEC 1.??/dia;VAPOR POR PROCESOS.VAPOR CIP SEPPELEC 2.??;VAPOR POR PROCESOS.VAPOR CIP SEPPELEC 2.??/dia;VAPOR POR PROCESOS.VAPOR CIP ANEKO.??;VAPOR POR PROCESOS.VAPOR CIP ANEKO.??/dia;VAPOR POR PROCESOS.VAPOR CIP ADUE.??;VAPOR POR PROCESOS.VAPOR CIP ADUE.??/dia;VAPOR POR PROCESOS.VAPOR PASTER L6.??;VAPOR POR PROCESOS.VAPOR PASTER L6.??/dia;VAPOR POR PROCESOS.VAPOR PASTER L8.??;VAPOR POR PROCESOS.VAPOR PASTER L8.??/dia;VAPOR POR PROCESOS.VAPOR TETRA PAK.??;VAPOR POR PROCESOS.VAPOR TETRA PAK.??/dia;VAPOR POR PROCESOS.VAPOR HOTFILL L6.??;VAPOR POR PROCESOS.VAPOR HOTFILL L6.??/dia;VAPOR POR PROCESOS.VAPOR PASTER L9.??;VAPOR POR PROCESOS.VAPOR PASTER L9.??/dia;MEDIDORES DE GAS.GLP MONTACARGAS KG.;MEDIDORES DE GAS.LÍNEA BAJA m³.;MEDIDORES DE GAS.LÍNEA MEDIA m³.;MEDIDORES DE GAS.LÍNEA MEDIA m³/Día.;MEDIDORES DE GAS.CAL. CATALITICOS m³.;MEDIDORES DE GAS.CONSUMO GAS TURBINA m³/Día.;MEDIDORES DE GAS.CALDERÍN PTAR m³.;MEDIDORES DE GAS.COCINA m³.;MEDIDORES DE GAS.LAVANDERÍA m³.;MEDIDORES DE GAS.CALENTADORES AGUA m³.;TOTAL ENERGÍA.ENERGÍA ELÉCTRICA SOPLADO MJ.;TOTAL ENERGÍA.ENERGÍA ELÉCTRICA MANUFACTURA MJ.;TOTAL ENERGÍA.ENERGÍA TÉRMICA GLP.;TOTAL ENERGÍA.ENERGÍA TÉRMICA VAPOR MJ.;TOTAL ENERGÍA.ENERGÍA TÉRMICA TOTAL MJ.;TOTAL ENERGÍA.ENERGÍA TOTAL MJ.;TOTAL ENERGÍA.ENERGÍA TOTAL MJ + S.;LITROS DE BEBIDA.LITROS DE BEBIDA LB.;LITROS DE BEBIDA.LITROS DE BEBIDA LB-ACUMULADO-.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 2.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #2.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 3.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #3.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 4.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #4.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 5.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #5.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 6.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #6.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 7 BIB.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #7.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 8.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #8.;DETALLADO PRODUCCIÓN.LITROS DE BEBIDA LB LINEA 9.;DETALLADO PRODUCCIÓN.% EFICIENCIA LÍNEA #9.;DETALLADO PRODUCCIÓN.Puntos cambios y saneamientos.;DESEMPEÑO SISTEMAS.ENERGÍA.kW/m3 GN;DESEMPEÑO SISTEMAS.AIRE COMPRIMIDO.LB/Nm3;DESEMPEÑO SISTEMAS.REFRIGERACIÓN.LB/TR;DESEMPEÑO SISTEMAS.REFRIGERACIÓN.kW/TR;INDICADORES DIARIOS.EEUR LB/kW.;INDICADORES DIARIOS.TEUR LB/MJT.;INDICADORES DIARIOS.EUR LB/MJ.;INDICADORES DIARIOS.EUR + S LB/MJ.;PROPORCIÓN CONSUMO.RED.;PROPORCIÓN CONSUMO.ALCO.;PROPORCIÓN CONSUMO.ACUMULADO - ENERGÍA ELECTRICA TOTAL MJ.;ACUMULADO.ACUMULADO - ENERGÍA TÉRMICA TOTAL MJ.;ACUMULADO.ACUMULADO - ENERGÍA TOTAL MJ.;ACUMULADO.ACUMULADO - ENERGÍA TOTAL MJ + S.;ACUMULADOACUMULADO - LITROS DE BEBIDA LB.;INDICADORES ACUMULADO.EEUR LB/kW.;INDICADORES ACUMULADO.TEUR LB/MJT.;INDICADORES ACUMULADO.EUR LB/MJ.;INDICADORES ACUMULADO.EUR + S LB/MJ.
31/12/2024;5.787,02;1.431,15;5.787,48;1.431,56;1.300,78;705,02;9.545,45;12.416.530,45;;16.176,37;3.878,28;9.545,45;154.410.731,02;;0,00;0,00;1,00;0,00;;;;;;25.831.896,00;;89.459,00;;406.812,00;;12.186.863,00;;33.814.984,00;;24.121.598,00;;218.776,00;;736.888,00;;5.949.545,00;;0,00;;0,00;;;;0,00;;0,00;;0,00;;0,00;;0,00;;23.158.460,00;;3.341.917,00;;81.542,00;;3.709.457,00;;477.826,00;;156.790,00;;0,00;;10.899.094,00;;256.980,00;;;10.587.792,00;;5.088.895,00;;3.735.106,00;;5.031.083,00;;3.629.055,00;;323.362,00;;941.280,00;;734.271,00;;285.090,00;;4.376.059,00;;0,00;;5.183.639,00;;775.535,00;;397.799,00;;78.181,00;;0,00;;0,00;;3.602.074,00;;1.373.701,00;;0,00;;;;;;;;;;1.150.124,90;;172.151,11;;93.339,81;;29.415.699,99;;;;;;;;;0,00;;;;;;19.113,00;;;;;;1.150.481,00;;;;;1.618.648,00;;6.429.411,00;;4.642.593,00;;5.085.620,00;;0,00;;0,00;;340.359,00;;17.281,00;;0,00;;0,00;;;417.021,00;87.883.176,00;38.682,00;41.825,00;;4.280,00;92.091,00;36.905,00;49.566,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/01/2025;5.788,09;1.431,15;5.786,55;1.431,56;1.301,52;705,42;9.545,45;12.423.594,08;7.063,63;16.177,42;3.878,28;9.545,45;154.420.763,28;10.032,27;133.571,00;49.090,00;1,00;133.571,00;133.571,00;136.539,63;136.539,63;131.021,00;5.518,63;25.843.522,00;11.626,00;89.521,00;62,00;406.938,00;126,00;12.193.907,00;7.044,00;33.836.868,00;21.884,00;24.135.652,00;14.054,00;218.904,00;128,00;737.375,00;487,00;5.952.621,00;3.076,00;4.233,00;4.233,00;482,00;482,00;;;26.443,00;26.443,00;19.006,00;19.006,00;16.193,00;16.193,00;135,00;135,00;542,00;542,00;23.168.998,00;10.538,00;3.342.743,00;826,00;81.576,00;34,00;3.710.778,00;1.321,00;477.841,00;15,00;156.805,00;15,00;659,80;659,80;10.903.135,00;4.041,00;256.982,00;2,00;4.039,00;10.592.111,00;4.319,00;5.091.898,00;3.003,00;3.738.548,00;3.442,00;5.033.907,00;2.824,00;3.629.992,00;937,00;323.541,00;179,00;941.402,00;122,00;735.398,00;1.127,00;285.734,00;644,00;4.377.036,00;977,00;1.686,00;1.686,00;5.185.345,00;1.706,00;775.899,00;364,00;397.908,00;109,00;78.186,00;5,00;0,00;0,00;281,00;281,00;3.603.772,00;1.698,00;1.374.890,00;1.189,00;364,00;364,00;25.576,00;62.124,00;9.773,40;519,00;826,00;63.297,23;3.003,50;60.293,73;39.246,00;39.246,00;3.775,45;3.775,45;0,00;0,00;29.425.109,38;9.409,39;80,34;0,86;1,07;0,00;11,16;12,24;46,33;0,00;0,00;30,60;6.890,53;4.551,05;;19.154,60;41,60;;27.440,00;27,44;;32.330,00;32.330,00;118%;25,91;94%;1.623.913,00;5.265,00;6.430.142,00;731,00;4.643.087,00;494,00;5.086.565,00;945,00;0,00;0,00;0,00;0,00;340.359,00;0,00;17.283,00;2,00;0,00;0,00;0,00;0,00;0,00;417.021,30;87.924.054,00;40.878,00;41.836,00;;4.280,00;92.146,00;36.905,00;49.566,00;92.073,60;217.057,45;0,00;0,00;0,00;217.057,45;309.131,05;2.183.057,00;2.183.057,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2025;5.789,28;1.431,15;5.787,74;1.431,56;1.301,78;705,78;9.545,45;12.426.075,90;2.481,82;16.178,60;3.878,28;9.545,45;154.432.055,55;11.292,27;269.201,00;99.431,00;1,00;269.201,00;135.630,00;133.148,18;144.440,45;136.858,00;7.582,45;25.856.752,00;13.230,00;89.605,00;84,00;407.113,00;175,00;12.201.925,00;8.018,00;33.859.064,00;22.196,00;24.152.012,00;16.360,00;219.027,00;123,00;737.886,00;511,00;5.956.078,00;3.457,00;8.716,00;4.483,00;969,00;487,00;;;51.683,00;25.240,00;37.662,00;18.656,00;32.760,00;16.567,00;281,00;146,00;1.200,00;658,00;23.181.106,00;12.108,00;3.343.387,00;644,00;81.611,00;35,00;3.713.138,00;2.360,00;478.549,00;708,00;156.985,00;180,00;1.373,00;713,20;10.908.009,00;4.874,00;257.489,00;507,00;4.367,00;10.596.223,00;4.112,00;5.095.090,00;3.192,00;3.742.401,00;3.853,00;5.037.116,00;3.209,00;3.630.912,00;920,00;323.749,00;208,00;942.107,00;705,00;736.627,00;1.229,00;286.465,00;731,00;4.378.514,00;1.478,00;3.468,00;1.782,00;5.187.179,00;1.834,00;776.265,00;366,00;398.012,00;104,00;78.191,00;5,00;0,00;0,00;589,00;308,00;3.605.452,00;1.680,00;1.376.018,00;1.128,00;974,00;610,00;26.220,00;60.950,00;11.008,10;1.906,00;644,00;69.932,35;3.778,00;66.154,35;77.013,02;37.767,02;9.528,69;5.753,24;1.343,08;1.343,08;29.435.786,00;10.676,62;147,60;171,17;1,64;0,38;10,74;12,76;53,08;0,00;#¡REF!;31,18;7.756,75;4.556,43;;19.205,90;51,30;;67.792,00;40,35;;68.194,00;35.864,00;89%;20,70;51%;1.628.980,00;5.067,00;6.431.467,00;1.325,00;4.644.444,00;1.357,00;5.087.715,00;1.150,00;0,00;0,00;0,00;0,00;340.359,00;0,00;17.288,00;5,00;0,00;0,00;0,00;0,00;0,00;417.021,30;87.963.223,00;39.169,00;41.846,20;;4.280,00;92.207,00;36.905,00;49.566,00;94.392,00;238.155,66;0,00;0,00;0,00;238.155,66;332.547,66;2.423.816,00;4.606.873,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2025;5.789,99;1.431,15;5.788,45;1.431,56;1.302,38;706,09;9.545,45;12.431.803,17;5.727,27;16.179,30;3.878,28;9.545,45;154.438.651,46;6.595,91;407.697,20;145.293,00;1,00;407.697,20;138.496,20;132.768,93;139.364,84;129.558,00;9.806,84;25.867.702,00;10.950,00;89.677,00;72,00;407.307,00;194,00;12.209.332,00;7.407,00;33.881.316,00;22.252,00;24.167.172,00;15.160,00;219.149,00;122,00;738.409,00;523,00;5.959.010,00;2.932,00;12.945,00;4.229,00;1.152,00;183,00;;;79.112,00;27.429,00;50.606,00;12.944,00;49.221,00;16.461,00;421,00;140,00;2.129,00;929,00;23.193.832,00;12.726,00;3.347.950,00;4.563,00;81.647,00;36,00;3.715.569,00;2.431,00;479.205,00;656,00;157.150,00;165,00;2.077,27;704,27;10.911.656,00;3.647,00;257.997,00;508,00;3.139,00;10.599.160,00;2.937,00;5.097.981,00;2.891,00;3.745.632,00;3.231,00;5.039.703,00;2.587,00;3.631.850,00;938,00;323.942,00;193,00;942.868,00;761,00;737.837,00;1.210,00;287.142,00;677,00;4.379.786,00;1.272,00;5.248,00;1.780,00;5.188.671,00;1.492,00;776.643,00;378,00;398.185,00;173,00;78.562,00;371,00;0,00;0,00;911,00;322,00;3.607.240,00;1.788,00;1.377.234,00;1.216,00;1.492,00;518,00;18.801,00;57.017,00;10.391,60;1.852,00;4.563,00;65.541,24;3.843,50;61.697,74;107.010,79;29.997,77;13.046,11;3.517,42;6.506,78;5.163,70;29.444.090,51;8.304,51;88,04;188,85;1,00;1,47;8,53;11,00;46,49;0,00;0,00;26,67;7.284,66;4.179,00;;19.267,40;61,50;;121.248,00;53,46;;102.518,00;34.324,00;64%;23,96;45%;1.632.305,00;3.325,00;6.432.890,00;1.423,00;4.644.955,00;511,00;5.089.809,00;2.094,00;0,00;0,00;0,00;0,00;340.359,00;0,00;17.289,00;1,00;0,00;0,00;0,00;0,00;0,00;417.021,30;88.001.148,00;37.925,00;41.856,10;;4.280,00;92.268,00;36.905,00;49.566,00;67.683,60;222.111,85;0,00;0,00;0,00;222.111,85;289.795,45;1.634.667,00;6.241.540,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/01/2025;5.791,98;1.431,16;5.790,44;1.431,56;1.302,44;706,24;9.545,45;12.432.375,90;572,73;16.181,28;3.878,28;9.545,45;154.457.580,09;18.928,63;541.624,48;199.071,32;1,00;541.624,48;133.927,28;133.354,55;152.283,18;146.226,00;6.057,18;25.877.276,00;9.574,00;89.746,00;69,00;407.481,00;174,00;12.216.772,00;7.440,00;33.903.620,00;22.304,00;24.179.752,00;12.580,00;219.274,00;125,00;738.987,00;578,00;5.960.503,00;1.493,00;17.118,00;4.173,00;1.243,00;91,00;;;108.017,00;28.905,00;68.806,00;18.200,00;80.981,00;31.760,00;565,00;144,00;3.108,00;979,00;23.205.122,00;11.290,00;3.348.631,00;681,00;81.682,00;35,00;3.717.407,00;1.838,00;479.542,00;337,00;157.179,00;29,00;2.740,11;662,84;10.915.846,00;4.190,00;257.999,00;2,00;4.188,00;10.603.744,00;4.584,00;5.100.987,00;3.006,00;3.748.552,00;2.920,00;5.041.099,00;1.396,00;3.632.775,00;925,00;324.096,00;154,00;942.987,00;119,00;738.904,00;1.067,00;287.884,00;742,00;4.381.015,00;1.229,00;6.881,00;1.633,00;5.190.407,00;1.736,00;776.984,00;341,00;398.200,00;15,00;79.001,00;439,00;0,00;0,00;1.203,00;292,00;3.608.759,00;1.519,00;1.378.220,00;986,00;2.106,00;614,00;24.703,00;78.956,00;10.439,70;946,00;681,00;61.260,48;3.344,00;57.916,48;133.723,11;26.712,32;16.758,27;3.712,16;6.506,78;0,00;29.451.338,06;7.247,55;95,32;0,85;1,06;0,00;7,60;8,65;49,48;0,00;0,00;27,70;7.222,96;4.043,57;;19.304,30;36,90;;146.496,00;25,25;;122.450,00;19.932,00;79%;15,51;61%;1.634.619,00;2.314,00;6.433.240,00;350,00;4.645.128,00;173,00;5.091.336,00;1.527,00;0,00;0,00;0,00;0,00;340.359,00;0,00;17.290,00;1,00;0,00;0,00;0,00;0,00;0,00;417.021,30;88.040.631,00;39.483,00;41.866,60;;4.280,00;92.320,00;36.905,00;49.566,00;88.930,80;208.499,33;0,00;0,00;0,00;208.499,33;297.430,13;2.093.274,00;8.334.814,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/01/2025;5.792,59;1.431,16;5.791,05;1.431,56;1.302,80;706,49;9.545,45;12.435.812,26;3.436,36;16.181,87;3.878,28;9.545,45;154.463.221,45;5.641,36;679.642,76;247.427,00;1,00;679.642,76;138.018,28;134.581,92;140.223,28;132.939,00;7.284,28;25.886.704,00;9.428,00;89.819,00;73,00;407.632,00;151,00;12.224.255,00;7.483,00;33.925.880,00;22.260,00;24.191.910,00;12.158,00;219.395,00;121,00;739.548,00;561,00;5.960.791,00;288,00;21.925,00;4.807,00;1.344,00;101,00;;;127.968,00;19.951,00;87.968,00;19.162,00;107.093,00;26.112,00;705,00;140,00;4.375,00;1.267,00;23.216.700,00;11.578,00;3.349.312,00;681,00;81.716,00;34,00;3.719.359,00;1.952,00;479.832,00;290,00;157.206,00;27,00;3.404,77;664,66;10.920.077,00;4.231,00;258.142,00;143,00;4.088,00;10.608.399,00;4.655,00;5.103.972,00;2.985,00;3.752.150,00;3.598,00;5.041.296,00;197,00;3.633.723,00;948,00;324.247,00;151,00;943.106,00;119,00;739.994,00;1.090,00;288.575,00;691,00;4.382.308,00;1.293,00;8.715,00;1.834,00;5.192.081,00;1.674,00;777.345,00;361,00;398.212,00;12,00;79.687,00;686,00;0,00;0,00;1.498,00;295,00;3.610.723,00;1.964,00;1.379.676,00;1.456,00;2.719,00;613,00;26.877,00;65.326,00;10.407,00;1.021,00;681,00;62.788,28;3.848,00;58.940,28;160.518,03;26.794,92;20.889,35;4.131,08;6.506,78;0,00;29.458.236,02;6.897,96;119,10;0,82;1,17;0,00;7,62;8,80;49,78;0,00;0,00;28,04;7.278,01;4.099,55;;19.336,00;31,70;;165.248,00;18,75;;139.072,00;16.622,00;89%;-1,93;-10%;1.639.794,00;5.175,00;6.433.508,00;268,00;4.645.225,00;97,00;5.093.260,00;1.924,00;0,00;0,00;0,00;0,00;340.359,00;0,00;17.290,00;0,00;0,00;0,00;0,00;0,00;0,00;417.021,30;88.079.742,00;39.111,00;41.876,70;;4.280,00;92.387,00;36.905,00;49.566,00;96.757,20;212.185,00;0,00;0,00;0,00;212.185,00;308.942,20;2.179.638,00;10.514.452,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
